,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
354,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,22.5,N,N,Mortens/TC/USDA,
708,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,22.5,N,N,USDA/Mortens,
1020,UQAM,3,Public,Streets,S,S2053,AC,ACPL,ACPL,Acer platanoides,Norway Maple,22.5,N,N,USDA/TC,
1488,UQAM,3,Private,Private Yards,Y,Y2093,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,22.5,N,Y,USDA/TC/LM/Mortens,
270,UQAM,3,Private,Institutional,I,I2006,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,22.4,N,Y,USDA/TC/LM,
568,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,22.4,N,Y,USDA/TC/LM,
570,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,22.4,N,Y,USDA/TC/LM,
449,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,22.3,N,Y,USDA/LM,
543,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,22.3,N,Y,USDA/TC/LM,
562,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,22.3,N,Y,USDA/TC/LM,
1122,UQAM,3,Public,Streets,S,S2068,AC,ACPL,ACPL,Acer platanoides,Norway Maple,22.3,N,N,USDA/TC,
7,UQAM,3,Private,Private Yards,Y,Y2101,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,22.2,N,N,USDA/TC/LM,
105,UQAM,3,Private,Private Yards,Y,Y2104,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,22.2,N,Y,USDA/TC/LM/Mortens,
129,UQAM,3,Private,Institutional,I,I2001,AE,AEHI,AEHI,Aesculus hippocastanum,Common Horsechesnut,22.2,N,N,USDA/TC/Mortens,
282,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,22.1,N,Y,USDA/TC/LM/Mortens,
477,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,21.9,N,Y,USDA/LM,
711,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,21.9,N,N,USDA/Mortens,
567,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,21.8,N,Y,USDA/TC/LM,
284,UQAM,3,Private,Institutional,I,I2006,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,21.7,N,Y,USDA/TC/LM,
702,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,21.7,N,N,USDA/Mortens,
413,UQAM,3,Private,Institutional,I,I2009,QU,QURU,QURU,Quercus rubra,Red Oak,21.6,Y,Y,TC/LM,
569,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,21.6,N,Y,USDA/TC/LM,
694,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,21.6,N,N,USDA/Mortens,
1473,UQAM,3,Private,Private Yards,Y,Y2087,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,21.6,N,Y,USDA/TC/LM/Mortens,
285,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,21.4,N,Y,USDA/TC/LM/Mortens,
692,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,21.4,N,N,USDA/Mortens,
355,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,21.3,N,Y,USDA/LM,
696,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,21.3,N,N,USDA/Mortens,
1131,UQAM,3,Public,Streets,S,S2080,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,21.3,Y,Y,TC/LM,
136,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,21.2,N,Y,USDA/TC/LM/Mortens,
373,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,21.2,N,N,Mortens/TC/USDA,
1311,UQAM,3,Private,Private Yards,Y,Y2026,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,21.2,N,Y,USDA/TC/LM/Mortens,
387,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,21.1,N,N,Mortens/TC/USDA,
164,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,20.9,N,Y,USDA/TC/LM/Mortens,
425,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,20.9,N,Y,USDA/TC/LM,
551,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,20.9,N,Y,USDA/TC/LM,
575,UQAM,3,Public,Parks,P,P2002,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,20.9,N,N,USDA/Mortens,
1035,UQAM,3,Public,Streets,S,S2053,AC,ACPL,ACPL,Acer platanoides,Norway Maple,20.9,N,N,USDA/TC,
1174,UQAM,3,Private,Private Yards,Y,Y2001,MA,MA,MA,Magnolia x ,,20.9,N,N,NA,
698,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,20.8,N,N,USDA/Mortens,
377,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,20.7,N,N,Mortens/TC/USDA,
731,UQAM,3,Public,Streets,S,S2010,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,20.7,N,N,USDA/TC/LM,
1091,UQAM,3,Public,Streets,S,S2063,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,20.7,Y,Y,USDA/TC/Mortens/LM,
1263,UQAM,3,Private,Private Yards,Y,Y2006,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,20.7,Y,Y,USDA/TC/Mortens/LM,
131,UQAM,3,Private,Institutional,I,I2001,AE,AEHI,AEHI,Aesculus hippocastanum,Common Horsechesnut,20.6,N,N,USDA/TC/Mortens,
460,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,20.6,N,N,Mortens/TC/USDA,
565,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,20.6,N,Y,USDA/TC/LM,
197,UQAM,3,Private,Institutional,I,I2001,TA,TABR,TABR,Taxus Brevifolia,Pacific Yew,20.5,N,N,USDA,
375,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,20.5,N,Y,USDA/LM,
814,UQAM,3,Public,Streets,S,S2018,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,20.5,N,N,Mortens,
1169,UQAM,3,Private,Private Yards,Y,Y2001,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,20.5,N,N,USDA/TC/LM,
457,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,20.4,N,N,Mortens/TC/USDA,
458,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,20.4,N,N,Mortens/TC/USDA,
707,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,20.4,N,N,USDA/Mortens,
563,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,20.3,N,Y,USDA/TC/LM,
468,UQAM,3,Private,Institutional,I,I2009,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,20.2,Y,Y,TC/LM,
550,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,20.2,N,Y,USDA/TC/LM,
1161,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,20.2,N,Y,USDA/TC/LM/Mortens,
471,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,20.1,N,N,Mortens/TC/USDA,
514,UQAM,3,Private,Institutional,I,I2009,MA,MA,MA,Magnolia x ,,20.1,N,N,NA,
1199,UQAM,3,Private,Private Yards,Y,Y2002,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,20.1,N,N,USDA/TC/LM,
381,UQAM,3,Private,Institutional,I,I2009,QU,QUBI,QUBI,Quercus bicolor,Swamp White Oak,20,Y,Y,USDA/TC/LM/NRC,
395,UQAM,3,Private,Institutional,I,I2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,20,N,N,USDA/Mortens,
544,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,20,N,Y,USDA/TC/LM,
546,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,20,N,Y,USDA/TC/LM,
706,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,20,N,N,USDA/Mortens,
730,UQAM,3,Public,Streets,S,S2010,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,20,N,N,USDA/Mortens,
1246,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,20,N,Y,USDA/TC/LM/Mortens,
261,UQAM,3,Private,Institutional,I,I2006,MA,MA,MA,Magnolia x ,,19.9,N,N,NA,
158,UQAM,3,Private,Institutional,I,I2001,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.8,Y,Y,USDA/TC/Mortens/LM,
541,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,19.8,N,Y,USDA/TC/LM,
876,UQAM,3,Public,Streets,S,S2027,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.8,Y,Y,USDA/TC/Mortens/LM,
1342,UQAM,3,Private,Private Yards,Y,Y2033,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,19.8,N,Y,USDA/TC/LM/Mortens,
555,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,19.7,N,Y,USDA/TC/LM,
801,UQAM,3,Public,Streets,S,S2017,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,19.7,Y,Y,TC/LM,
411,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,19.6,N,N,Mortens/TC/USDA,
421,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,19.6,N,Y,USDA/TC/LM,
434,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,19.5,N,Y,USDA/TC/LM,
490,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,19.5,N,N,Mortens/TC/USDA,
873,UQAM,3,Public,Streets,S,S2025,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,19.5,N,N,Mortens,
1055,UQAM,3,Public,Streets,S,S2057,AC,ACPL,ACPL,Acer platanoides,Norway Maple,19.5,N,N,USDA/TC,
1075,UQAM,3,Public,Streets,S,S2059,AC,ACPL,ACPL,Acer platanoides,Norway Maple,19.5,N,N,USDA/TC,
1176,UQAM,3,Private,Private Yards,Y,Y2001,PO,PODE,PODE,Populus Deltoides,Eastern Cottonwood,19.5,Y,Y,USDA/TC/LM,
1321,UQAM,3,Private,Private Yards,Y,Y2029,MA,MA,MA,Magnolia x ,,19.5,N,N,NA,
1429,UQAM,3,Private,Private Yards,Y,Y2075,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,19.5,N,Y,USDA/TC/LM/Mortens,
352,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,19.4,N,N,Mortens/TC/USDA,
733,UQAM,3,Public,Streets,S,S2010,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,19.4,N,N,USDA/Mortens,
877,UQAM,3,Public,Streets,S,S2027,MA,MABA,MABA,Malus Baccata,Crab Apple,19.4,N,N,USDA/TC,
1103,UQAM,3,Public,Streets,S,S2067,AC,ACPL,ACPL,Acer platanoides,Norway Maple,19.4,N,N,USDA/TC,
378,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,19.3,N,N,Mortens/TC/USDA,
431,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,19.3,N,Y,USDA/TC/LM,
934,UQAM,3,Public,Streets,S,S2034,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.3,Y,Y,USDA/TC/Mortens/LM,
705,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,19.1,N,N,USDA/Mortens,
1083,UQAM,3,Public,Streets,S,S2061,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,19.1,Y,Y,USDA/TC/Mortens/LM,
1104,UQAM,3,Public,Streets,S,S2067,AC,ACPL,ACPL,Acer platanoides,Norway Maple,19.1,N,N,USDA/TC,
1324,UQAM,3,Private,Private Yards,Y,Y2029,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,19,N,Y,USDA/TC/LM/Mortens,
168,UQAM,3,Private,Institutional,I,I2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,18.9,N,Y,USDA/TC/LM/Mortens,
662,UQAM,3,Public,Streets,S,S2006,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,18.9,N,N,USDA/Mortens,
1430,UQAM,3,Private,Private Yards,Y,Y2075,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,18.9,N,Y,USDA/TC/LM/Mortens,
571,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,18.8,N,Y,USDA/TC/LM,
272,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,18.7,N,Y,USDA/TC/LM/Mortens,
428,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,18.7,N,Y,USDA/TC/LM,
558,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,18.7,N,Y,USDA/TC/LM,
435,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,18.6,N,Y,USDA/TC/LM,
1146,UQAM,3,Public,Streets,S,S2081,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,18.6,N,N,USDA/TC/Mortens,
388,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,18.5,N,N,Mortens/TC/USDA,
933,UQAM,3,Public,Streets,S,S2034,AC,ACPL,ACPL,Acer platanoides,Norway Maple,18.5,N,N,USDA/TC,
542,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,18.3,N,Y,USDA/TC/LM,
430,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,18.2,N,Y,USDA/TC/LM,
872,UQAM,3,Public,Streets,S,S2025,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,18.2,N,N,Mortens,
1295,UQAM,3,Private,Private Yards,Y,Y2020,MA,MA,MA,Magnolia x ,,18.2,N,N,NA,
704,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,18.1,N,N,USDA/Mortens,
1297,UQAM,3,Private,Private Yards,Y,Y2025,MA,MA,MA,Magnolia x ,,18.1,N,N,NA,
1354,UQAM,3,Private,Private Yards,Y,Y2033,AC,ACPL,ACPL,Acer platanoides,Norway Maple,18.1,N,N,USDA/TC,
426,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,18,N,Y,USDA/TC/LM,
424,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,17.9,N,Y,USDA/TC/LM,
710,UQAM,3,Public,Streets,S,S2009,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,17.9,N,N,USDA/Mortens,
659,UQAM,3,Public,Streets,S,S2006,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,17.8,N,N,USDA/Mortens,
440,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,17.7,N,Y,USDA/TC/LM,
120,UQAM,3,Private,Institutional,I,I2001,UL,ULAM,ULAM,Ulmus americana,White Elm,17.5,Y,Y,USDA/TC/LM,
277,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,17.5,N,Y,USDA/TC/LM/Mortens,
557,UQAM,3,Public,Parks,P,P2001,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,17.5,N,Y,USDA/TC/LM,
658,UQAM,3,Public,Streets,S,S2006,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,17.5,N,N,USDA/Mortens,
1449,UQAM,3,Private,Private Yards,Y,Y2077,SY,SYRE,SYRE,Syringa reticulata,Japanese Tree Lilac,17.5,N,N,USDA/Mortens,
358,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,17.4,N,Y,USDA/TC/LM,
1093,UQAM,3,Public,Streets,S,S2064,AC,ACPL,ACPL,Acer platanoides,Norway Maple,17.4,N,N,USDA/TC,
1168,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,17.4,N,Y,USDA/TC/LM/Mortens,
454,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,17.3,N,Y,USDA/TC/LM,
448,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,17.2,N,N,Mortens/TC/USDA,
501,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,17.2,N,N,Mortens/TC/USDA,
660,UQAM,3,Public,Streets,S,S2006,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,17.2,N,N,USDA/Mortens,
179,UQAM,3,Private,Institutional,I,I2001,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,17.1,N,Y,USDA/LM,
823,UQAM,3,Public,Streets,S,S2018,UL,ULAM,ULAM,Ulmus americana,White Elm,17.1,Y,Y,USDA/TC/LM,
263,UQAM,3,Private,Institutional,I,I2006,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,17,N,Y,USDA/TC/LM/Mortens,
536,UQAM,3,Private,Institutional,I,I2010,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,17,Y,Y,TC/LM,
802,UQAM,3,Public,Streets,S,S2017,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,17,Y,Y,TC/LM,
1073,UQAM,3,Public,Streets,S,S2058,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,17,N,Y,USDA/TC/LM/Mortens,
1172,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,17,N,Y,USDA/TC/LM/Mortens,
1179,UQAM,3,Private,Private Yards,Y,Y2001,JU,JUVI,JUVI,Juniperus virginiana,,17,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1345,UQAM,3,Private,Private Yards,Y,Y2033,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,17,N,N,USDA/TC/LM,
1137,UQAM,3,Public,Streets,S,S2081,AC,ACPL,ACPL,Acer platanoides,Norway Maple,16.9,N,N,USDA/TC,
1250,UQAM,3,Private,Private Yards,Y,Y2005,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,16.9,N,Y,USDA/LM,
356,UQAM,3,Private,Institutional,I,I2009,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,16.8,N,Y,USDA/TC/LM,
532,UQAM,3,Private,Institutional,I,I2010,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,16.6,Y,Y,TC/LM,
579,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,16.6,N,Y,USDA/TC/LM,
1171,UQAM,3,Private,Private Yards,Y,Y2001,JU,JUVI,JUVI,Juniperus virginiana,,16.6,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/junvir/all.html,
1241,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,16.6,N,Y,USDA/TC/LM,
1343,UQAM,3,Private,Private Yards,Y,Y2033,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,16.6,N,Y,USDA/TC/LM/Mortens,
1360,UQAM,3,Private,Private Yards,Y,Y2036,PI,PIGL,PIGL,Picea glauca,White Spruce,16.6,Y,Y,USDA/TC/LM,
1436,UQAM,3,Private,Private Yards,Y,Y2075,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,16.6,N,Y,USDA/TC/LM/Mortens,
580,UQAM,3,Public,Parks,P,P2002,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,16.5,N,Y,USDA/TC/LM,
664,UQAM,3,Public,Streets,S,S2006,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,16.5,N,N,USDA/Mortens,
422,UQAM,3,Private,Institutional,I,I2009,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,16.4,N,Y,USDA/LM,
1248,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,16.4,N,Y,USDA/TC/LM/Mortens,
1397,UQAM,3,Private,Private Yards,Y,Y2047,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,16.4,Y,Y,USDA/LM/NRC,
438,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,16.3,N,N,Mortens/TC/USDA,
816,UQAM,3,Public,Streets,S,S2018,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,16.3,Y,Y,TC/LM,
1359,UQAM,3,Private,Private Yards,Y,Y2036,PI,PIGL,PIGL,Picea glauca,White Spruce,16.3,Y,Y,USDA/TC/LM,
778,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,16.2,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1329,UQAM,3,Private,Private Yards,Y,Y2031,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,16.2,Y,Y,USDA/TC/Mortens/LM,
760,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,16.1,N,Y,USDA/TC/LM,
783,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,16.1,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
881,UQAM,3,Public,Streets,S,S2027,AC,ACPL,ACPL,Acer platanoides,Norway Maple,16.1,N,N,USDA/TC,
538,UQAM,3,Private,Institutional,I,I2010,AC,ACPL,ACPL,Acer platanoides,Norway Maple,16,N,N,USDA/TC,
627,UQAM,3,Public,Streets,S,S2001,UL,ULFR,ULXXFR,Ulmus x 'Frontier',Ulmus x 'Frontier',16,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
762,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,16,N,Y,USDA/TC/LM,
1211,UQAM,3,Private,Private Yards,Y,Y2003,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,16,N,Y,USDA/TC/LM/Mortens,
1247,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,16,N,Y,USDA/TC/LM/Mortens,
1387,UQAM,3,Private,Private Yards,Y,Y2044,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,16,Y,Y,TC/LM,
1435,UQAM,3,Private,Private Yards,Y,Y2075,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,16,N,Y,USDA/TC/LM/Mortens,
1182,UQAM,3,Private,Private Yards,Y,Y2001,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,15.9,N,Y,USDA/TC/LM/Mortens,
1237,UQAM,3,Private,Private Yards,Y,Y2005,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,15.9,N,Y,USDA/TC/LM,
1439,UQAM,3,Private,Private Yards,Y,Y2076,PR,PRAV,PRAV,Prunus Avium,Sweet cherry,15.9,N,N,USDA/TC,
1493,UQAM,3,Private,Private Yards,Y,Y2094,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,15.9,N,N,USDA/TC/LM,
661,UQAM,3,Public,Streets,S,S2006,UL,ULRU,ULRU,Ulmus rubra,,15.8,Y,Y,https://www.fs.fed.us/database/feis/plants/tree/ulmrub/all.html,
796,UQAM,3,Public,Streets,S,S2016,AC,ACPL,ACPL,Acer platanoides,Norway Maple,15.8,N,N,USDA/TC,
1097,UQAM,3,Public,Streets,S,S2066,UL,ULDA,ULDADI,Ulmus davidiana 'Discovery',Japanese Elm,15.8,N,N,USDA/Mortens,
464,UQAM,3,Private,Institutional,I,I2009,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,15.7,N,N,Mortens/TC/USDA,
758,UQAM,3,Public,Streets,S,S2012,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,15.7,N,Y,USDA/TC/LM,
782,UQAM,3,Public,Streets,S,S2013,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,15.7,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
1028,UQAM,3,Public,Streets,S,S2053,AC,ACPL,ACPL,Acer platanoides,Norway Maple,15.7,N,N,USDA/TC,
