fid,ObjectId,GS Type,Sample Site,No_civique,Species Code,Species Latin,ESSENCE_AN,DBH,Date_relev,Longitude,Latitude,GlobalID,fid_2,SiteCode,Area
"909","40305",Parc,SAINT-MARC/RENÉ-LÉVESQUE,N/A,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,15,12/11/2019 12:00:00 AM,-73.578421,45.491619,fb47f67f-dac6-409d-ba26-49395b79e84c,"0",S73,723.360064529457
"910","40306",Parc,SAINT-MARC/RENÉ-LÉVESQUE,N/A,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,16,12/11/2019 12:00:00 AM,-73.578496,45.491665,1be060c2-e36b-4afb-8c37-87ce0b1e0301,"0",S73,723.360064529457
"911","40307",Parc,SAINT-MARC/RENÉ-LÉVESQUE,N/A,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,14,12/11/2019 12:00:00 AM,-73.578577,45.491713,a16d0b9a-c370-448c-9629-a5701ba00de6,"0",S73,723.360064529457
"912","40308",Parc,SAINT-MARC/RENÉ-LÉVESQUE,N/A,ACPLDE,Acer platanoides 'Deborah',Deborah Norway Maple,14,12/11/2019 12:00:00 AM,-73.578645,45.491766,b8b55af0-a74a-487e-9d3f-7e6a0b0c5708,"0",S73,723.360064529457
"8438","199255",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,31,1/19/2012 12:00:00 AM,-73.579296,45.491482,6f028b21-b46e-4e87-85e7-c2a229c4974f,"0",S74,811.821383442418
"8536","199353",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,41,1/19/2012 12:00:00 AM,-73.579346,45.491438,71cc6c6f-c572-4d37-8fbb-8e85382fb05e,"0",S74,811.821383442418
"8540","199357",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,8,1/19/2012 12:00:00 AM,-73.579393,45.491398,1d22b0e2-dbbd-4d5b-95cb-752da330efec,"0",S74,811.821383442418
"8545","199362",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,35,1/19/2012 12:00:00 AM,-73.579444,45.491357,dc77ba81-3ee3-4cd2-8fb5-81564dbb140f,"0",S74,811.821383442418
"8552","199369",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,15,1/19/2012 12:00:00 AM,-73.579142,45.49161,f4f60114-810f-4efe-9fb3-4398ca8dcbf9,"0",S74,811.821383442418
"8649","199466",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,14,1/19/2012 12:00:00 AM,-73.579246,45.491528,f903b34f-5f39-4778-967d-8b0f4f1643d3,"0",S74,811.821383442418
"8988","199009",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,29,1/19/2012 12:00:00 AM,-73.579494,45.491314,6a0462d0-64d8-418d-8517-64a69311d4c5,"0",S74,811.821383442418
"9090","199111",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,37,1/19/2012 12:00:00 AM,-73.578935,45.491784,88bf9ce7-db08-414c-b8fd-3a2e50d748f0,"0",S74,811.821383442418
"9099","199120",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,33,1/19/2012 12:00:00 AM,-73.579094,45.491654,dbf5c20c-4475-4b84-bc36-75e90c8a7cdf,"0",S74,811.821383442418
"9107","199128",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,34,1/19/2012 12:00:00 AM,-73.579554,45.491267,ec8d6781-8089-4767-bdac-87ae44e42627,"0",S74,811.821383442418
"9117","199138",Street,Rue Baile,N/A,ULAM,Ulmus americana,White Elm,31,1/19/2012 12:00:00 AM,-73.579196,45.491568,f1629888-050f-4400-94d9-606439f35a37,"0",S74,811.821383442418
"9124","199145",Street,Rue Baile,N/A,ULXXHO,Ulmus x 'Homestead',Homestead Elm,8,1/19/2012 12:00:00 AM,-73.579606,45.491217,18ed1b93-c099-4997-be2f-41daec6b36ed,"0",S74,811.821383442418
"8644","199461",Street,Rue Baile,"1901",ACPL,Acer platanoides,Norway Maple,18,1/19/2012 12:00:00 AM,-73.57926,45.491648,a5da52ac-9b18-47fb-b01b-3bc26b44806e,"0",S75,874.062080136538
"8642","199459",Street,Rue Baile,"1901",AEGL,Aesculus glabra,Ohio Buckeye,11,1/19/2012 12:00:00 AM,-73.579054,45.491828,544b16ef-e4b6-41ef-8394-cc9e6cd8947c,"0",S75,874.062080136538
"8643","199460",Street,Rue Baile,"1901",AEGL,Aesculus glabra,Ohio Buckeye,10,1/19/2012 12:00:00 AM,-73.579144,45.491751,7b341a6a-e998-41c2-ab9b-b9ca45b4943f,"0",S75,874.062080136538
"8645","199462",Street,Rue Baile,"1967",AEGL,Aesculus glabra,Ohio Buckeye,9,1/19/2012 12:00:00 AM,-73.579869,45.491134,0afd6aca-bdfd-4ec3-9053-365377931894,"0",S75,874.062080136538
"13179","204403",Street,Rue Saint-Marc,"1259",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2021 12:00:00 AM,-73.579724,45.492499,46dffc58-6b06-411f-b33c-ae6207d9fe8e,"0",S76,488.899867627049
"13181","204405",Street,Rue Saint-Marc,"1275",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/12/2018 12:00:00 AM,-73.580067,45.4927,057d7e62-c620-4bd2-bb8e-5bfdd2f1b78e,"0",S76,488.899867627049
"13182","204406",Street,Rue Saint-Marc,"1283",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2012 12:00:00 AM,-73.580162,45.492758,00b80b4d-50d7-4886-ae97-37904b24f7b8,"0",S76,488.899867627049
"13178","204402",Street,Rue Saint-Marc,"1251",QUMA,Quercus macrocarpa,Bur Oak,5,5/30/2019 12:00:00 AM,-73.579551,45.492403,050f7323-fd6b-4570-bedb-c6aa52d1a672,"0",S76,488.899867627049
"13180","204404",Street,Rue Saint-Marc,"1275",ULDADI,Ulmus davidiana 'Discovery',Nom anglais,9,1/12/2012 12:00:00 AM,-73.579925,45.492619,f9a440c2-62ea-4984-b660-16605dc379b5,"0",S76,488.899867627049
"13206","204430",Street,Rue Saint-Marc,"1254",GIBI,Ginkgo biloba,Maidenhair Tree,5,5/30/2019 12:00:00 AM,-73.579829,45.492403,f4b0d958-7e6c-4d32-a4ca-fdafc8601ad5,"0",S77,547.308618481422
"13207","204431",Street,Rue Saint-Marc,"1254",GIBI,Ginkgo biloba,Maidenhair Tree,5,5/31/2021 12:00:00 AM,-73.579754,45.492356,783b84fd-e109-4eec-811f-b55c263f4564,"0",S77,547.308618481422
"13205","204429",Street,Rue Saint-Marc,"1254",ULAM,Ulmus americana,White Elm,34,1/12/2012 12:00:00 AM,-73.579655,45.492304,2e0c9cde-d9b4-42c0-ad9f-2d80a267cb6d,"0",S77,547.308618481422
"13208","204432",Street,Rue Saint-Marc,"1280",ULAM,Ulmus americana,White Elm,35,1/12/2012 12:00:00 AM,-73.580244,45.492646,16344e9e-77a2-419d-aa70-d8132fe501a6,"0",S77,547.308618481422
"13209","204433",Street,Rue Saint-Marc,"1280",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/31/2012 12:00:00 AM,-73.580036,45.492524,7af50f60-6c54-417c-9968-f6a5f05a104a,"0",S77,547.308618481422
"13201","204425",Street,Rue Saint-Marc,"1220",ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,6,1/12/2012 12:00:00 AM,-73.57906,45.491954,349d1621-1301-467b-975e-06f706168860,"0",S78,331.423851169646
"13202","204426",Street,Rue Saint-Marc,"1228",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2012 12:00:00 AM,-73.579191,45.49203,80c07b63-40fe-46a4-bcff-2168c52870bc,"0",S78,331.423851169646
"13203","204427",Street,Rue Saint-Marc,"1240",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/12/2018 12:00:00 AM,-73.579429,45.492169,65f1b797-91e2-4323-b358-ad6892330949,"0",S78,331.423851169646
"14378","205213",Street,Rue Tupper,"1950",ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,12,1/19/2012 12:00:00 AM,-73.580117,45.491665,75b1711d-9321-4990-8811-a9671b086370,"0",S79,699.982811481501
"14376","205211",Street,Rue Tupper,"1900",CEOC,Celtis occidentalis,Common Hackberry,25,1/19/2012 12:00:00 AM,-73.579664,45.492048,f129c4bf-c868-4ba0-ae88-1bc828287c6a,"0",S79,699.982811481501
"14377","205212",Street,Rue Tupper,"1938",CEOC,Celtis occidentalis,Common Hackberry,29,1/19/2012 12:00:00 AM,-73.58003,45.491737,28385a0a-26a3-4582-9436-5485a7a92e6d,"0",S79,699.982811481501
"14380","205215",Street,Rue Tupper,"1958",CEOC,Celtis occidentalis,Common Hackberry,13,1/19/2012 12:00:00 AM,-73.58041,45.491413,5453fbb8-64e4-4bb8-9de4-c8bcb64dc5c5,"0",S79,699.982811481501
"14379","205214",Street,Rue Tupper,"1958",QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.580312,45.491494,85333c55-aa63-47d4-908c-200fae3908d9,"0",S79,699.982811481501
"14354","205189",Street,Rue Tupper,"1961",ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,5,6/1/2012 12:00:00 AM,-73.580411,45.491534,b5cfae6d-81c3-4531-ab1e-08886c7a7fdf,"0",S80,750.206361620904
"14355","205190",Street,Rue Tupper,"1961",ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,5,6/1/2012 12:00:00 AM,-73.580504,45.491453,21891407-370a-4fac-aa95-f333b4f8abab,"0",S80,750.206361620904
"14349","205184",Street,Rue Tupper,"1905",QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.57971,45.492132,fc461e80-a56a-43ee-94c6-efe2c82a7cb0,"0",S80,750.206361620904
"14350","205185",Street,Rue Tupper,"1917",QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.579848,45.492021,edf466af-bed8-4f49-8503-254ccafb0d1e,"0",S80,750.206361620904
"14351","205186",Street,Rue Tupper,"1921",QUMA,Quercus macrocarpa,Bur Oak,5,5/16/2019 12:00:00 AM,-73.579908,45.491976,700faf48-14dd-4569-95f2-52bbc4a63fcb,"0",S80,750.206361620904
"14367","205202",Street,Rue Tupper,N/A,ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,5/5/2016 12:00:00 AM,-73.579651,45.492183,2d2b68cf-f31e-4988-b8e9-ae797dac386f,"0",S80,750.206361620904
"14352","205187",Street,Rue Tupper,"1935",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/30/2016 12:00:00 AM,-73.580097,45.491804,22a7068d-242f-4861-9e2b-a8f2c28c4664,"0",S80,750.206361620904
"14353","205188",Street,Rue Tupper,"1947",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/30/2016 12:00:00 AM,-73.580202,45.491714,e0fba574-72b1-4403-bca6-3adff06458e0,"0",S80,750.206361620904
"13108","204332",Street,Rue Sainte-Catherine Ouest,"1920",ACSA,Acer saccharinum,Silver Maple,32,3/6/2012 12:00:00 AM,-73.58064,45.492524,1ea35521-a55b-454c-94c0-d0d0f2dfee56,"0",S81,794.99743372066
"13107","204331",Street,Rue Sainte-Catherine Ouest,"1900",ACSAPY,Acer saccharinum 'Pyramidalis',Pyramidale Silver Maple,11,3/6/2012 12:00:00 AM,-73.580585,45.492573,b6865423-8632-41aa-83f4-f93ec971b096,"0",S81,794.99743372066
"13110","204334",Street,Rue Sainte-Catherine Ouest,"1970",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,4/20/2013 12:00:00 AM,-73.581314,45.491952,1a0daff3-f482-4de7-be92-00e956841e18,"0",S81,794.99743372066
"13109","204333",Street,Rue Sainte-Catherine Ouest,"1970",GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,17,11/16/2004 12:00:00 AM,-73.581127,45.49211,d61d3e28-0d8f-43ba-87eb-801e624286b9,"0",S81,794.99743372066
"13595","204015",Street,Rue Sainte-Catherine Ouest,"1931",CEOC,Celtis occidentalis,Common Hackberry,16,3/6/2012 12:00:00 AM,-73.580935,45.492497,c18a8f7d-5f9f-4b0a-8cae-84cca32393b6,"0",S82,792.990879661992
"13586","204006",Street,Rue Sainte-Catherine Ouest,"1905",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,6,3/6/2012 12:00:00 AM,-73.580642,45.492749,aa0da0ec-ead6-4c5d-a7a0-2f17b500d07f,"0",S82,792.990879661992
"13588","204008",Street,Rue Sainte-Catherine Ouest,"1909",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,18,3/6/2012 12:00:00 AM,-73.580697,45.492695,00cc2d66-6838-405d-ab3e-d23dc8851f6a,"0",S82,792.990879661992
"13593","204013",Street,Rue Sainte-Catherine Ouest,"1915",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,3/6/2012 12:00:00 AM,-73.580758,45.49265,11dd3111-4358-4380-b6bc-e29c431cb03d,"0",S82,792.990879661992
"13594","204014",Street,Rue Sainte-Catherine Ouest,"1923",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,6,3/6/2012 12:00:00 AM,-73.58082,45.492596,e9cae381-2206-4117-bc3c-fa51b073394d,"0",S82,792.990879661992
"13599","204019",Street,Rue Sainte-Catherine Ouest,"1953",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,13,3/6/2012 12:00:00 AM,-73.58135,45.492141,3e95923d-24da-4f1d-9d57-02d7875573ac,"0",S82,792.990879661992
"13596","204016",Street,Rue Sainte-Catherine Ouest,"1953",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/18/2013 12:00:00 AM,-73.581465,45.492042,5c743775-e8b5-415b-b8f1-d6a2f1be1942,"0",S82,792.990879661992
"13597","204017",Street,Rue Sainte-Catherine Ouest,"1953",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/18/2013 12:00:00 AM,-73.581292,45.49219,5a106f8b-9bb2-411c-ab80-24029d86b25b,"0",S82,792.990879661992
"13598","204018",Street,Rue Sainte-Catherine Ouest,"1953",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/18/2013 12:00:00 AM,-73.581408,45.492091,02bed22b-116b-4052-9d37-b7ba3a3f1a36,"0",S82,792.990879661992
"6471","198080",Street,Boulevard de Maisonneuve Ouest,"1956",ULXXHO,Ulmus x 'Homestead',Homestead Elm,29,11/6/2015 12:00:00 AM,-73.582318,45.492958,b0c1da4e-b51d-48d5-9f39-c063e9ff4e0e,"0",S83,719.268393028679
"6472","198081",Street,Boulevard de Maisonneuve Ouest,"1978",ULXXHO,Ulmus x 'Homestead',Homestead Elm,20,11/6/2015 12:00:00 AM,-73.582569,45.492741,b7de80c8-78c5-4c76-bb2f-7b54adea7abd,"0",S83,719.268393028679
"6469","198078",Street,Boulevard de Maisonneuve Ouest,"1910",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,10/17/2016 12:00:00 AM,-73.581909,45.493297,f502308e-5e32-43ee-ae4c-63938966f78b,"0",S83,719.268393028679
"6470","198079",Street,Boulevard de Maisonneuve Ouest,"1910",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,15,11/6/2015 12:00:00 AM,-73.582077,45.493157,a1969d66-0304-4257-9bd6-cebe913041b1,"0",S83,719.268393028679
"13212","204436",Street,Rue Saint-Marc,"1430",ACSA,Acer saccharinum,Silver Maple,33,6/27/2017 12:00:00 AM,-73.581011,45.493086,bc290720-9a10-4b69-8253-b20c06c9b545,"0",S84,1126.89024211329
"13210","204434",Street,Rue Saint-Marc,"1406",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/30/2019 12:00:00 AM,-73.580705,45.492911,cab93bb7-e4d0-4997-961f-2205f871164b,"0",S84,1126.89024211329
"12252","204438",Street,Rue Saint-Marc,"1464",OSVI,Ostrya virginiana,American Hop-Hornbeam Ironwood,5,9/15/2014 12:00:00 AM,-73.581585,45.493419,2eb29ae5-1206-4452-883b-4cb7495f93c0,"0",S84,1126.89024211329
"13213","204437",Street,Rue Saint-Marc,"1456",ULAM,Ulmus americana,White Elm,46,11/23/2011 12:00:00 AM,-73.581403,45.493311,0f0cb452-e6ab-4246-b986-60a23313a8c7,"0",S84,1126.89024211329
"13211","204435",Street,Rue Saint-Marc,"1412",ZESEGV,Zelkova serrata 'Green Vase',Green Vase Japanese Zelkova,28,11/23/2011 12:00:00 AM,-73.580853,45.492992,0cb99220-ae9e-479c-83dd-c67046a7c434,"0",S84,1126.89024211329
"14301","205136",Street,Rue Towers,"1409",ACPL,Acer platanoides,Norway Maple,18,1/10/2012 12:00:00 AM,-73.581197,45.492546,b05aa8ea-3536-4e14-8135-b51103c561cf,"0",S85,581.19501566086
"14321","205156",Street,Rue Towers,"1411",ACPL,Acer platanoides,Norway Maple,23,1/10/2012 12:00:00 AM,-73.581307,45.492609,5252dbb4-442e-4e01-bad0-fb1a7c5f885c,"0",S85,581.19501566086
"14332","205167",Street,Rue Towers,"1455",ACPL,Acer platanoides,Norway Maple,23,1/10/2012 12:00:00 AM,-73.581749,45.492865,dfb5165c-e14d-409c-83bd-4377c26a8894,"0",S85,581.19501566086
"14312","205147",Street,Rue Towers,"1409",ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,5,5/30/2012 12:00:00 AM,-73.5811,45.492488,2ec3e0f2-9caf-4edf-a4b5-d8502b64015d,"0",S85,581.19501566086
"14323","205158",Street,Rue Towers,"1433",ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,5/30/2016 12:00:00 AM,-73.58164,45.492802,f25a420d-05e8-402c-866f-567b11060cca,"0",S85,581.19501566086
"14333","205168",Street,Rue Towers,"1459",ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,5/30/2016 12:00:00 AM,-73.581906,45.492959,2013e850-455e-4fd4-8657-088304b21b14,"0",S85,581.19501566086
"14337","205172",Street,Rue Towers,"1420",ACPL,Acer platanoides,Norway Maple,20,1/10/2012 12:00:00 AM,-73.581837,45.492784,af127eb6-7003-43d0-ae79-174c3c7d347b,"0",S86,590.36606534529
"14338","205173",Street,Rue Towers,"1420",ACPLEQ,Acer platanoides 'Emerald Queen',Emerald Queen Norway Maple,14,4/12/2012 12:00:00 AM,-73.581971,45.492865,f1efb16f-2228-4fa1-8f15-47bcc5ba7b54,"0",S86,590.36606534529
"14334","205169",Street,Rue Towers,"1408",ACTA,Acer tataricum,Tartarian Maple,5,5/30/2012 12:00:00 AM,-73.581165,45.492393,a6193d49-67dc-4ddb-817d-0e8255a5cacb,"0",S86,590.36606534529
"14336","205171",Street,Rue Towers,"1420",ALGL,Alnus glutinosa,European Black Alder,5,5/8/2014 12:00:00 AM,-73.581612,45.492649,92bde280-8d4a-4837-bea0-70bbc44a4839,"0",S86,590.36606534529
"14339","205174",Street,Rue Towers,"1420",ALGL,Alnus glutinosa,European Black Alder,5,5/8/2014 12:00:00 AM,-73.581722,45.492717,e7d7446f-341f-4060-814a-8c7031a60591,"0",S86,590.36606534529
"14340","205175",Street,Rue Towers,"1420",ALGL,Alnus glutinosa,European Black Alder,5,5/8/2014 12:00:00 AM,-73.581504,45.492586,0b772f2a-319d-49ce-b9ec-0fc2f50faeb3,"0",S86,590.36606534529
"14335","205170",Street,Rue Towers,"1408",SYREIS,Syringa reticulata 'Ivory Silk',Ivory Silk Japanese Tree Lilac,10,1/10/2012 12:00:00 AM,-73.581274,45.492456,f073b94d-b0e8-45bd-98f9-3966df20a0cc,"0",S86,590.36606534529
"15120","206336",Street,Rue du Fort,N/A,GIBI,Ginkgo biloba,Maidenhair Tree,7,9/25/2019 12:00:00 AM,-73.579001,45.490307,ba2177c3-c682-47c6-8bbf-190e823615fd,"0",S87,1149.70546446314
"15112","206328",Street,Rue du Fort,"1250",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,9/16/2012 12:00:00 AM,-73.580455,45.491166,b4914999-31a7-4653-9984-fc63d380e673,"0",S87,1149.70546446314
"4628","196640",Street,Avenue Seymour,"1177",ACFRAB,Acer x freemanii 'Autumn Blaze',Autumn Blaze Freeman Maple,5,10/30/2010 12:00:00 AM,-73.580016,45.490144,4de6e0d7-260a-4159-b8e6-346b7c83bb9b,"0",S88,973.919952883221
"4619","196631",Street,Avenue Seymour,"1165",CEOC,Celtis occidentalis,Common Hackberry,29,1/19/2012 12:00:00 AM,-73.579815,45.49005,69a26af2-50d1-4c83-b079-e8b100c0cd4f,"0",S88,973.919952883221
"4629","196641",Street,Avenue Seymour,"1181",CEOC,Celtis occidentalis,Common Hackberry,35,1/19/2012 12:00:00 AM,-73.580124,45.490194,f054f724-7abb-48d4-a77d-0ee15b164818,"0",S88,973.919952883221
"4630","196642",Street,Avenue Seymour,"1189",CEOC,Celtis occidentalis,Common Hackberry,31,1/19/2012 12:00:00 AM,-73.580207,45.490234,356336dc-0e5e-4bac-861e-88ecde7897d0,"0",S88,973.919952883221
"4632","196644",Street,Avenue Seymour,"1199",CEOC,Celtis occidentalis,Common Hackberry,27,1/19/2012 12:00:00 AM,-73.580497,45.490369,c03f4a1d-f328-458b-8bce-bebf8293c96a,"0",S88,973.919952883221
"4634","196646",Street,Avenue Seymour,"1215",CEOC,Celtis occidentalis,Common Hackberry,32,1/19/2012 12:00:00 AM,-73.580771,45.490504,1f00fe41-6c1a-4a5a-8948-f265e375470d,"0",S88,973.919952883221
"4635","196647",Street,Avenue Seymour,"1225",CEOC,Celtis occidentalis,Common Hackberry,20,1/19/2012 12:00:00 AM,-73.581038,45.490629,34e070d9-9247-4b1a-9e58-d5d8517bf933,"0",S88,973.919952883221
"4636","196648",Street,Avenue Seymour,N/A,CEOC,Celtis occidentalis,Common Hackberry,44,1/19/2012 12:00:00 AM,-73.579593,45.489944,a19d449c-1aaf-40e6-94b4-b7e0ebfff543,"0",S88,973.919952883221
"4637","196649",Street,Avenue Seymour,N/A,CEOC,Celtis occidentalis,Common Hackberry,38,1/19/2012 12:00:00 AM,-73.579719,45.490001,23cea345-7f6e-4730-80e5-8fd4f4b39b25,"0",S88,973.919952883221
"4623","196635",Street,Avenue Seymour,"1169",QUMA,Quercus macrocarpa,Bur Oak,5,6/4/2012 12:00:00 AM,-73.579902,45.49009,6b8d7614-4f6b-49c2-8aa6-7ea3a2f13f8d,"0",S88,973.919952883221
"4631","196643",Street,Avenue Seymour,"1197",QUMA,Quercus macrocarpa,Bur Oak,5,10/16/2017 12:00:00 AM,-73.580381,45.490309,3306fb33-36be-423c-a2f9-25c80b6f7414,"0",S88,973.919952883221
"4633","196645",Street,Avenue Seymour,"1215",QUMA,Quercus macrocarpa,Bur Oak,5,6/5/2012 12:00:00 AM,-73.580676,45.490459,8fe3f59a-5d75-4ba8-b02c-03395c41b6f1,"0",S88,973.919952883221
"4639","196651",Street,Avenue Seymour,"1198",CEOC,Celtis occidentalis,Common Hackberry,36,1/19/2012 12:00:00 AM,-73.58044,45.490225,fff5b360-344c-49f2-bf05-b4fdb9347bbd,"0",S89,1074.59713306987
"4640","196652",Street,Avenue Seymour,"1206",CEOC,Celtis occidentalis,Common Hackberry,36,1/19/2012 12:00:00 AM,-73.580586,45.490292,902c3f85-8b8b-4632-a169-16818e03b511,"0",S89,1074.59713306987
"4642","196654",Street,Avenue Seymour,"1222",CEOC,Celtis occidentalis,Common Hackberry,24,1/19/2012 12:00:00 AM,-73.580849,45.490418,b7a59085-4631-4309-be97-38b8f6ad2cf4,"0",S89,1074.59713306987
"4644","196656",Street,Avenue Seymour,"1226",CEOC,Celtis occidentalis,Common Hackberry,26,1/19/2012 12:00:00 AM,-73.581162,45.490566,88ffddf7-b898-49fe-b392-ea43f7c7a5d1,"0",S89,1074.59713306987
"4645","196657",Street,Avenue Seymour,"1226",CEOC,Celtis occidentalis,Common Hackberry,24,1/19/2012 12:00:00 AM,-73.581072,45.490526,8d804cad-a2bd-442e-8d7c-59864fbc4d1f,"0",S89,1074.59713306987
"4646","196658",Street,Avenue Seymour,N/A,CEOC,Celtis occidentalis,Common Hackberry,34,1/19/2012 12:00:00 AM,-73.579999,45.490003,e2e6ab0f-1605-4007-afb7-6d593ed1eb7c,"0",S89,1074.59713306987
"4647","196659",Street,Avenue Seymour,N/A,CEOC,Celtis occidentalis,Common Hackberry,14,1/19/2012 12:00:00 AM,-73.579673,45.489848,2c8c11fc-1e2c-43b7-a2e1-dacb7bea57a8,"0",S89,1074.59713306987
"4648","196660",Street,Avenue Seymour,N/A,CEOC,Celtis occidentalis,Common Hackberry,29,1/19/2012 12:00:00 AM,-73.579806,45.48991,9386c4d1-0dbc-4477-a81f-8876f2f80344,"0",S89,1074.59713306987
"4649","196661",Street,Avenue Seymour,N/A,CEOC,Celtis occidentalis,Common Hackberry,40,1/19/2012 12:00:00 AM,-73.579899,45.489954,a15d56db-7428-4c78-984c-b6851709053d,"0",S89,1074.59713306987
"4650","196662",Street,Avenue Seymour,N/A,CEOC,Celtis occidentalis,Common Hackberry,30,1/19/2012 12:00:00 AM,-73.58009,45.490044,7fe09b96-f0ee-4a36-9c18-e1af176226e4,"0",S89,1074.59713306987
"4638","196650",Street,Avenue Seymour,"1190",GIBIAG,Ginkgo biloba 'Autumn Gold',Autumn Gold Maidenhair Tree,5,5/5/2016 12:00:00 AM,-73.580294,45.490158,79eb5897-5a3d-48b2-a9bd-0b8b326e6efb,"0",S89,1074.59713306987
"4641","196653",Street,Avenue Seymour,"1214",GIBIAG,Ginkgo biloba 'Autumn Gold',Autumn Gold Maidenhair Tree,5,5/5/2016 12:00:00 AM,-73.580783,45.490387,b969b15c-f43a-4c07-8d1a-2f2c350537c5,"0",S89,1074.59713306987
"4643","196655",Street,Avenue Seymour,"1226",GIBIAG,Ginkgo biloba 'Autumn Gold',Autumn Gold Maidenhair Tree,5,5/5/2016 12:00:00 AM,-73.580916,45.490454,56495e23-9214-4379-b6f2-432c42911e58,"0",S89,1074.59713306987
"14382","205217",Street,Rue Tupper,"2064",CEOC,Celtis occidentalis,Common Hackberry,5,5/5/2010 12:00:00 AM,-73.58083,45.490972,a8e5971b-5a89-4ef3-ac43-34410338613c,"0",S90,347.271778642672
"14381","205216",Street,Rue Tupper,"2060",FRPEMS,Fraxinus pennsylvanica 'Marshall Seedless',Marshall Seedless Red Ash,19,9/30/2014 12:00:00 AM,-73.580749,45.491039,d6fa3f4b-6bf6-4afb-a5ec-73b9a57be409,"0",S90,347.271778642672
"14383","205218",Street,Rue Tupper,"2086",FRPEMS,Fraxinus pennsylvanica 'Marshall Seedless',Marshall Seedless Red Ash,31,9/30/2014 12:00:00 AM,-73.581047,45.4908,62057449-93f5-4691-9366-f6aa60e6e073,"0",S90,347.271778642672
"14390","205225",Street,Rue Tupper,N/A,FRPESU,Fraxinus pennsylvanica 'Summit',Summit Red Ash,22,9/30/2014 12:00:00 AM,-73.58059,45.49116,a60fb4c3-13a1-40c8-9830-3a6fc222bb8a,"0",S90,347.271778642672
"14391","205226",Street,Rue Tupper,N/A,QUMA,Quercus macrocarpa,Bur Oak,5,5/10/2017 12:00:00 AM,-73.580676,45.491098,d0fb6f0d-22a9-421a-99c1-c5788d13bb6b,"0",S90,347.271778642672
"14385","205220",Street,Rue Tupper,"2112",CEOC,Celtis occidentalis,Common Hackberry,31,1/19/2012 12:00:00 AM,-73.581472,45.490456,ac577974-8a6e-4fb5-9ac2-39afb1583255,"0",S91,618.724383111611
